method,pattern,treatment_level,trial,tau_star,tau_hat,error
CovPCA,Staggered,0.2,64,1.9810840277693955,2.119286815247584,0.0697611941447018
OLS_DID,Staggered,0.2,64,1.9810840277693955,1.870631797740419,0.0557534301830398
SDID,Staggered,0.2,64,1.9810840277693955,1.264038778953699,0.3619459037399106
SC,Staggered,0.2,64,1.9810840277693955,1.8404216036541696,0.0710027551297783
RSC,Staggered,0.2,64,1.9810840277693955,1.799463530571736,0.0916773315275047
DCPR,Staggered,0.2,65,1.9810840277693955,1.8945145538961272,0.0436980323195786
MC_NNM_CV,Staggered,0.2,65,1.9810840277693955,1.837157643376004,0.0726503178946151
CovPCA,Staggered,0.2,65,1.9810840277693955,1.9897674131220264,0.0043831484333394
OLS_DID,Staggered,0.2,65,1.9810840277693955,1.8381950852314872,0.0721266440670838
SDID,Staggered,0.2,65,1.9810840277693955,2.519529724301007,0.2717934671039045
SC,Staggered,0.2,65,1.9810840277693955,2.182481033989167,0.1016600019972576
RSC,Staggered,0.2,65,1.9810840277693955,1.999633350413273,0.0093632185126258
DCPR,Staggered,0.2,66,1.9810840277693955,1.809497007163048,0.0866126919409602
MC_NNM_CV,Staggered,0.2,66,1.9810840277693955,1.8802098144678905,0.0509186949607001
CovPCA,Staggered,0.2,66,1.9810840277693955,2.144131483168191,0.0823021401986564
OLS_DID,Staggered,0.2,66,1.9810840277693955,1.809096655697684,0.0868147790103383
SDID,Staggered,0.2,66,1.9810840277693955,1.970842933216732,0.0051694397658611
SC,Staggered,0.2,66,1.9810840277693955,1.7999445311874676,0.0914345348520537
RSC,Staggered,0.2,66,1.9810840277693955,1.9373769305759356,0.0220622126981014
DCPR,Staggered,0.2,67,1.9810840277693955,1.879464014986516,0.0512951552576489
MC_NNM_CV,Staggered,0.2,67,1.9810840277693955,1.8863291278019336,0.0478298237930629
CovPCA,Staggered,0.2,67,1.9810840277693955,2.1848265722935856,0.1028439690938271
OLS_DID,Staggered,0.2,67,1.9810840277693955,1.8863711478643064,0.0478086131519273
SDID,Staggered,0.2,67,1.9810840277693955,2.7788228995217485,0.4026779584158116
SC,Staggered,0.2,67,1.9810840277693955,2.333152700542129,0.1777151639393841
RSC,Staggered,0.2,67,1.9810840277693955,2.093998811443567,0.056996463598421
DCPR,Staggered,0.2,68,1.9810840277693955,2.0259523998933924,0.0226483942604477
MC_NNM_CV,Staggered,0.2,68,1.9810840277693955,1.9627039129638624,0.0092778067703812
CovPCA,Staggered,0.2,68,1.9810840277693955,2.0449643236691712,0.0322451218647712
OLS_DID,Staggered,0.2,68,1.9810840277693955,1.94328390753116,0.0190805234449324
SDID,Staggered,0.2,68,1.9810840277693955,1.9771967441976332,0.0019622002485874
SC,Staggered,0.2,68,1.9810840277693955,2.3124459549219183,0.1672629340844368
RSC,Staggered,0.2,68,1.9810840277693955,2.2530221051284305,0.1372673110010504
DCPR,Staggered,0.2,69,1.9810840277693955,2.0894175669739194,0.0546839698296404
MC_NNM_CV,Staggered,0.2,69,1.9810840277693955,2.0113350517537687,0.0152699348237311
CovPCA,Staggered,0.2,69,1.9810840277693955,2.2184926814947543,0.1198377506443629
OLS_DID,Staggered,0.2,69,1.9810840277693955,2.0595459879341047,0.0396055690040839
SDID,Staggered,0.2,69,1.9810840277693955,1.7901271315343592,0.0963901043864577
SC,Staggered,0.2,69,1.9810840277693955,1.9188415419762077,0.031418397665479
RSC,Staggered,0.2,69,1.9810840277693955,1.9677379401841464,0.0067367599749294
DCPR,Staggered,0.2,70,1.9810840277693955,1.9835424357868408,0.0012409408096705
MC_NNM_CV,Staggered,0.2,70,1.9810840277693955,1.9570782913485332,0.0121174751218862
CovPCA,Staggered,0.2,70,1.9810840277693955,2.14019757197312,0.0803164035312921
OLS_DID,Staggered,0.2,70,1.9810840277693955,1.942411621367436,0.019520830949055
SDID,Staggered,0.2,70,1.9810840277693955,1.5782305024236816,0.203350044570955
SC,Staggered,0.2,70,1.9810840277693955,1.7397739226444635,0.1218071024461467
RSC,Staggered,0.2,70,1.9810840277693955,1.961483298989973,0.0098939411477117
DCPR,Staggered,0.2,71,1.9810840277693955,1.939520270040308,0.0209803103485148
MC_NNM_CV,Staggered,0.2,71,1.9810840277693955,1.8954734936341036,0.0432139843314396
CovPCA,Staggered,0.2,71,1.9810840277693955,2.035300640831049,0.027367144604512
OLS_DID,Staggered,0.2,71,1.9810840277693955,1.893100046160193,0.0444120392552293
SDID,Staggered,0.2,71,1.9810840277693955,2.141764754966666,0.0811074769898525
SC,Staggered,0.2,71,1.9810840277693955,1.8976349225281728,0.0421229509054101
RSC,Staggered,0.2,71,1.9810840277693955,1.9245245163552889,0.0285497791215801
DCPR,Staggered,0.2,72,1.9810840277693955,2.065751187210778,0.0427377931751405
MC_NNM_CV,Staggered,0.2,72,1.9810840277693955,2.0267863213314765,0.0230693362429153
CovPCA,Staggered,0.2,72,1.9810840277693955,2.296090171713346,0.1590069575688985
OLS_DID,Staggered,0.2,72,1.9810840277693955,2.046847652147493,0.0331957773906969
SDID,Staggered,0.2,72,1.9810840277693955,-0.0631004023890832,1.03185145178326
SC,Staggered,0.2,72,1.9810840277693955,1.4873628035607591,0.2492177097427523
RSC,Staggered,0.2,72,1.9810840277693955,2.000244018058476,0.0096714677522557
DCPR,Staggered,0.2,73,1.9810840277693955,2.1853759431287823,0.1031212772884801
MC_NNM_CV,Staggered,0.2,73,1.9810840277693955,2.03783471798785,0.0286462812394451
CovPCA,Staggered,0.2,73,1.9810840277693955,2.376795996798612,0.1997451715739535
OLS_DID,Staggered,0.2,73,1.9810840277693955,2.1555145399720828,0.0880480129856419
SDID,Staggered,0.2,73,1.9810840277693955,3.2461502557472204,0.6385727259646974
SC,Staggered,0.2,73,1.9810840277693955,2.565911586474672,0.2952058320129734
RSC,Staggered,0.2,73,1.9810840277693955,2.177146108364545,0.0989670694664607
DCPR,Staggered,0.2,74,1.9810840277693955,2.1245807477060943,0.0724334343850469
MC_NNM_CV,Staggered,0.2,74,1.9810840277693955,2.004574618197904,0.0118574427430813
CovPCA,Staggered,0.2,74,1.9810840277693955,2.158305739451584,0.0894569383216579
OLS_DID,Staggered,0.2,74,1.9810840277693955,2.0726078399266004,0.0461988542001706
SDID,Staggered,0.2,74,1.9810840277693955,1.9141189588852716,0.0338022355162407
SC,Staggered,0.2,74,1.9810840277693955,1.9928276081983225,0.00592785579224
RSC,Staggered,0.2,74,1.9810840277693955,1.8874952373733176,0.0472412018290078
DCPR,Staggered,0.2,75,1.9810840277693955,2.062743906666792,0.0412197957041437
MC_NNM_CV,Staggered,0.2,75,1.9810840277693955,1.966059875169122,0.0075838038112849
CovPCA,Staggered,0.2,75,1.9810840277693955,2.2799677165844483,0.1508687590357192
OLS_DID,Staggered,0.2,75,1.9810840277693955,2.0421437671055167,0.0308213778316469
SDID,Staggered,0.2,75,1.9810840277693955,2.332158007975124,0.1772130688474738
SC,Staggered,0.2,75,1.9810840277693955,2.068994579201089,0.0443749736000227
RSC,Staggered,0.2,75,1.9810840277693955,2.107130366915765,0.0636249333090085
DCPR,Staggered,0.2,76,1.9810840277693955,1.9225418149665128,0.0295505955236025
MC_NNM_CV,Staggered,0.2,76,1.9810840277693955,1.9054412950487865,0.0381824958761487
CovPCA,Staggered,0.2,76,1.9810840277693955,1.9919722337023915,0.0054960848607999
OLS_DID,Staggered,0.2,76,1.9810840277693955,1.871360890709434,0.0553854029016144
SDID,Staggered,0.2,76,1.9810840277693955,1.9720322790010163,0.0045690887622625
SC,Staggered,0.2,76,1.9810840277693955,2.513879978700898,0.2689416215885628
RSC,Staggered,0.2,76,1.9810840277693955,2.1409005167977515,0.0806712319054441
DCPR,Staggered,0.2,77,1.9810840277693955,2.058468578483626,0.0390617205678861
MC_NNM_CV,Staggered,0.2,77,1.9810840277693955,1.9547259582687784,0.0133048720453795
CovPCA,Staggered,0.2,77,1.9810840277693955,2.0402127085418065,0.0298466293925892
OLS_DID,Staggered,0.2,77,1.9810840277693955,2.002187740708524,0.0106526086946904
SDID,Staggered,0.2,77,1.9810840277693955,1.913180185283396,0.0342761041602339
SC,Staggered,0.2,77,1.9810840277693955,2.0313930259726027,0.0253946816480333
RSC,Staggered,0.2,77,1.9810840277693955,1.973654351899711,0.0037503082986589
DCPR,Staggered,0.2,78,1.9810840277693955,2.0902478354856004,0.0551030679092992
MC_NNM_CV,Staggered,0.2,78,1.9810840277693955,2.053668860874419,0.0366389472064698
CovPCA,Staggered,0.2,78,1.9810840277693955,2.2883373933772813,0.1550935554984199
OLS_DID,Staggered,0.2,78,1.9810840277693955,2.0338705755244586,0.0266452846094056
SDID,Staggered,0.2,78,1.9810840277693955,2.0139960708927247,0.0166131484894089
SC,Staggered,0.2,78,1.9810840277693955,1.8072297925003864,0.087757123288082
RSC,Staggered,0.2,78,1.9810840277693955,1.6788606743268502,0.1525545353989018
DCPR,Staggered,0.2,79,1.9810840277693955,2.080274506892582,0.0500687894772793
MC_NNM_CV,Staggered,0.2,79,1.9810840277693955,2.1249167541043983,0.0726030417280945
CovPCA,Staggered,0.2,79,1.9810840277693955,2.4469829362963864,0.2351737240805332
OLS_DID,Staggered,0.2,79,1.9810840277693955,2.079697595395441,0.0497775794684891
SDID,Staggered,0.2,79,1.9810840277693955,2.0490366362644954,0.034300719980874
SC,Staggered,0.2,79,1.9810840277693955,1.8649192648964077,0.0586369690758567
RSC,Staggered,0.2,79,1.9810840277693955,2.146430707241857,0.0834627290689099
DCPR,Staggered,0.2,80,1.9810840277693955,2.3457121703024666,0.1840548595728293
MC_NNM_CV,Staggered,0.2,80,1.9810840277693955,2.191937880436412,0.1064335735947694
CovPCA,Staggered,0.2,80,1.9810840277693955,2.5522792575544417,0.288324584812379
OLS_DID,Staggered,0.2,80,1.9810840277693955,2.3102101202458605,0.1661343425432818
SDID,Staggered,0.2,80,1.9810840277693955,2.273852945295872,0.1477821805752077
SC,Staggered,0.2,80,1.9810840277693955,2.17745446292581,0.0991227188770576
RSC,Staggered,0.2,80,1.9810840277693955,1.9248872255966825,0.0283666928736928
DCPR,Staggered,0.2,81,1.9810840277693955,2.1073359183611,0.0637286903644658
MC_NNM_CV,Staggered,0.2,81,1.9810840277693955,2.131186420596156,0.0757678072826466
CovPCA,Staggered,0.2,81,1.9810840277693955,2.409695735431897,0.2163521090748975
OLS_DID,Staggered,0.2,81,1.9810840277693955,2.115345275303886,0.0677716066822578
SDID,Staggered,0.2,81,1.9810840277693955,1.774329701670483,0.1043642385687736
SC,Staggered,0.2,81,1.9810840277693955,2.050896981149614,0.0352397739831482
RSC,Staggered,0.2,81,1.9810840277693955,1.899965841892836,0.0409463630716839
DCPR,Staggered,0.2,82,1.9810840277693955,2.160118705832383,0.0903720768798343
MC_NNM_CV,Staggered,0.2,82,1.9810840277693955,2.110030448668371,0.0650888196015406
CovPCA,Staggered,0.2,82,1.9810840277693955,2.299511801480556,0.1607341078155554
OLS_DID,Staggered,0.2,82,1.9810840277693955,2.0903753297937926,0.055167423739948
SDID,Staggered,0.2,82,1.9810840277693955,2.0445006656642084,0.0320110792908754
SC,Staggered,0.2,82,1.9810840277693955,1.9852662280766435,0.0021110665921409
RSC,Staggered,0.2,82,1.9810840277693955,2.256886442234512,0.1392179284670003
DCPR,Staggered,0.2,83,1.9810840277693955,2.1131149379674863,0.0666457900560388
MC_NNM_CV,Staggered,0.2,83,1.9810840277693955,2.0614609551140077,0.0405721949286081
CovPCA,Staggered,0.2,83,1.9810840277693955,2.1788959452715337,0.099850341898352
OLS_DID,Staggered,0.2,83,1.9810840277693955,2.07880824192486,0.0493286568291086
SDID,Staggered,0.2,83,1.9810840277693955,3.0386271407846976,0.5338204226531696
SC,Staggered,0.2,83,1.9810840277693955,2.411813481968177,0.2174210927760404
RSC,Staggered,0.2,83,1.9810840277693955,2.0606803418435877,0.0401781615309945
DCPR,Staggered,0.2,84,1.9810840277693955,2.062520257584278,0.0411069034293189
MC_NNM_CV,Staggered,0.2,84,1.9810840277693955,2.0282520937183985,0.0238092202490331
CovPCA,Staggered,0.2,84,1.9810840277693955,2.307419181260251,0.1647255486978477
OLS_DID,Staggered,0.2,84,1.9810840277693955,2.025767978317694,0.0225553030169097
SDID,Staggered,0.2,84,1.9810840277693955,1.964082800342425,0.0085817800702339
SC,Staggered,0.2,84,1.9810840277693955,1.9418119713042257,0.0198235187981339
RSC,Staggered,0.2,84,1.9810840277693955,2.102605151044774,0.0613407213283152
DCPR,Staggered,0.2,85,1.9810840277693955,2.1418508892399792,0.0811509553441807
MC_NNM_CV,Staggered,0.2,85,1.9810840277693955,2.0303343448846247,0.0248602868050392
CovPCA,Staggered,0.2,85,1.9810840277693955,2.322312799590119,0.1722434621841512
OLS_DID,Staggered,0.2,85,1.9810840277693955,2.134904902216069,0.0776448006699994
SDID,Staggered,0.2,85,1.9810840277693955,2.9580100528779654,0.4931270008817049
SC,Staggered,0.2,85,1.9810840277693955,2.4413934537517217,0.2323522977975914
RSC,Staggered,0.2,85,1.9810840277693955,1.998997053826013,0.0090420324456337
DCPR,Staggered,0.2,86,1.9810840277693955,1.861405679903789,0.0604105359429697
MC_NNM_CV,Staggered,0.2,86,1.9810840277693955,1.8850008414172077,0.0485003084197155
CovPCA,Staggered,0.2,86,1.9810840277693955,2.156112663586515,0.0883499303228411
OLS_DID,Staggered,0.2,86,1.9810840277693955,1.8539921673035256,0.064152685441096
SDID,Staggered,0.2,86,1.9810840277693955,1.6981180670147815,0.1428339014338627
SC,Staggered,0.2,86,1.9810840277693955,1.8168085739504063,0.0829220020535701
RSC,Staggered,0.2,86,1.9810840277693955,2.243554549652837,0.13248833376289
DCPR,Staggered,0.2,87,1.9810840277693955,1.900064514009512,0.0408965559381686
MC_NNM_CV,Staggered,0.2,87,1.9810840277693955,1.941833522034013,0.019812640546891
CovPCA,Staggered,0.2,87,1.9810840277693955,2.0791145018427284,0.0494832489178718
OLS_DID,Staggered,0.2,87,1.9810840277693955,1.870383109057602,0.0558789618007456
SDID,Staggered,0.2,87,1.9810840277693955,1.516689822996241,0.2344141885268943
SC,Staggered,0.2,87,1.9810840277693955,1.8400235352197951,0.0712036897841367
RSC,Staggered,0.2,87,1.9810840277693955,2.301383380677123,0.1616788326078068
DCPR,Staggered,0.2,88,1.9810840277693955,2.1867375313750195,0.1038085718338661
MC_NNM_CV,Staggered,0.2,88,1.9810840277693955,2.095971056629678,0.0579920019796635
CovPCA,Staggered,0.2,88,1.9810840277693955,2.344849583689689,0.1836194481512609
OLS_DID,Staggered,0.2,88,1.9810840277693955,2.1297883794879504,0.0750621122749593
SDID,Staggered,0.2,88,1.9810840277693955,1.5996619850247995,0.1925319862247631
SC,Staggered,0.2,88,1.9810840277693955,2.0598929698672297,0.0397807165133573
RSC,Staggered,0.2,88,1.9810840277693955,2.037836055116595,0.0286469561874665
DCPR,Staggered,0.2,89,1.9810840277693955,1.8868319566736167,0.0475760087783363
MC_NNM_CV,Staggered,0.2,89,1.9810840277693955,1.9812887248175144,0.0001033257778315
CovPCA,Staggered,0.2,89,1.9810840277693955,2.154755289579016,0.087664763016219
OLS_DID,Staggered,0.2,89,1.9810840277693955,1.8790338923972407,0.0515122700207007
SDID,Staggered,0.2,89,1.9810840277693955,2.0067854773255576,0.0129734272730979
SC,Staggered,0.2,89,1.9810840277693955,1.8230167601301972,0.0797882701710406
RSC,Staggered,0.2,89,1.9810840277693955,2.041861393444817,0.0306788429079682
DCPR,Staggered,0.2,90,1.9810840277693955,2.031396327914744,0.0253963483830608
MC_NNM_CV,Staggered,0.2,90,1.9810840277693955,2.018196387343532,0.0187333596424594
CovPCA,Staggered,0.2,90,1.9810840277693955,2.1715990441446915,0.0961670548572373
OLS_DID,Staggered,0.2,90,1.9810840277693955,2.00484997304597,0.0119964347516011
SDID,Staggered,0.2,90,1.9810840277693955,0.7818044317099314,0.6053653349624925
SC,Staggered,0.2,90,1.9810840277693955,1.9603727594858469,0.0104545127784753
RSC,Staggered,0.2,90,1.9810840277693955,1.905985644480629,0.0379077223560899
DCPR,Staggered,0.2,91,1.9810840277693955,2.174008020080024,0.0973830436298311
MC_NNM_CV,Staggered,0.2,91,1.9810840277693955,2.0374045270239134,0.0284291319626317
CovPCA,Staggered,0.2,91,1.9810840277693955,2.289619966132815,0.1557409650668964
OLS_DID,Staggered,0.2,91,1.9810840277693955,2.138296454058119,0.0793567683576437
SDID,Staggered,0.2,91,1.9810840277693955,2.5368207233885123,0.2805215164168728
SC,Staggered,0.2,91,1.9810840277693955,2.253933736830018,0.137727479115481
RSC,Staggered,0.2,91,1.9810840277693955,1.9551964992528563,0.0130673551215729
DCPR,Staggered,0.2,92,1.9810840277693955,1.928125827552986,0.0267319303341401
MC_NNM_CV,Staggered,0.2,92,1.9810840277693955,1.9215487597964125,0.0300518640998872
CovPCA,Staggered,0.2,92,1.9810840277693955,2.0390068946205058,0.0292379656991777
OLS_DID,Staggered,0.2,92,1.9810840277693955,1.853127932107048,0.0645889290250951
SDID,Staggered,0.2,92,1.9810840277693955,1.6766019178163143,0.1536946972895
SC,Staggered,0.2,92,1.9810840277693955,1.5646151794739644,0.2102227075972919
RSC,Staggered,0.2,92,1.9810840277693955,2.3823392233661136,0.2025432490354849
DCPR,Staggered,0.2,93,1.9810840277693955,1.7656999624530956,0.1087203078199624
MC_NNM_CV,Staggered,0.2,93,1.9810840277693955,1.894768654442556,0.0435697689330353
CovPCA,Staggered,0.2,93,1.9810840277693955,2.227937860285603,0.1246054327105717
OLS_DID,Staggered,0.2,93,1.9810840277693955,1.784044670144806,0.0994603736452542
SDID,Staggered,0.2,93,1.9810840277693955,1.477349114784658,0.2542723609517555
SC,Staggered,0.2,93,1.9810840277693955,1.6365527892500176,0.173910461994539
RSC,Staggered,0.2,93,1.9810840277693955,2.0521606603698133,0.0358776465834449
DCPR,Staggered,0.2,94,1.9810840277693955,1.9945930246139307,0.0068189923573034
MC_NNM_CV,Staggered,0.2,94,1.9810840277693955,1.9920333071404257,0.0055269131533803
CovPCA,Staggered,0.2,94,1.9810840277693955,2.1971278726764925,0.1090533475000311
OLS_DID,Staggered,0.2,94,1.9810840277693955,1.9674608322863687,0.0068766368776218
SDID,Staggered,0.2,94,1.9810840277693955,1.994500922850041,0.0067725017680105
SC,Staggered,0.2,94,1.9810840277693955,1.789449713718031,0.096732047386771
RSC,Staggered,0.2,94,1.9810840277693955,1.781490774615896,0.1007495140820611
DCPR,Staggered,0.2,95,1.9810840277693955,2.14221932783248,0.0813369336203853
MC_NNM_CV,Staggered,0.2,95,1.9810840277693955,2.0851721039707862,0.0525409698641551
CovPCA,Staggered,0.2,95,1.9810840277693955,2.107315955120669,0.0637186134368087
OLS_DID,Staggered,0.2,95,1.9810840277693955,2.046352029113327,0.0329455996964552
SDID,Staggered,0.2,95,1.9810840277693955,1.8544038602843784,0.0639448734679128
SC,Staggered,0.2,95,1.9810840277693955,1.956453104964775,0.0124330530453841
RSC,Staggered,0.2,95,1.9810840277693955,2.0783718447283754,0.0491083748065555
DCPR,Staggered,0.2,96,1.9810840277693955,2.031189311302485,0.0252918517492194
MC_NNM_CV,Staggered,0.2,96,1.9810840277693955,1.9476376051504185,0.0168828894434306
CovPCA,Staggered,0.2,96,1.9810840277693955,2.1962895331827657,0.1086301753972956
OLS_DID,Staggered,0.2,96,1.9810840277693955,1.99116650775073,0.005089375230937
SDID,Staggered,0.2,96,1.9810840277693955,2.056380654961473,0.0380077907532564
SC,Staggered,0.2,96,1.9810840277693955,2.143665025378112,0.0820666843656172
RSC,Staggered,0.2,96,1.9810840277693955,1.882809160479026,0.0496066122955026
DCPR,Staggered,0.2,97,1.9810840277693955,2.0748938536942125,0.0473527748494558
MC_NNM_CV,Staggered,0.2,97,1.9810840277693955,2.028171355762246,0.0237684658160959
CovPCA,Staggered,0.2,97,1.9810840277693955,2.2496024677300808,0.1355411664506852
OLS_DID,Staggered,0.2,97,1.9810840277693955,2.0290927356274584,0.0242335545515041
SDID,Staggered,0.2,97,1.9810840277693955,1.9467162019295776,0.0173479899681559
SC,Staggered,0.2,97,1.9810840277693955,1.8331901959938568,0.0746529827622001
RSC,Staggered,0.2,97,1.9810840277693955,1.9863473011849535,0.0026567643480951
DCPR,Staggered,0.2,98,1.9810840277693955,2.0629574882666004,0.0413276061739747
MC_NNM_CV,Staggered,0.2,98,1.9810840277693955,2.046342658862531,0.0329408698361036
CovPCA,Staggered,0.2,98,1.9810840277693955,2.2231230947358385,0.1221750635377982
OLS_DID,Staggered,0.2,98,1.9810840277693955,2.040602498817579,0.0300433854465015
SDID,Staggered,0.2,98,1.9810840277693955,2.505763630583548,0.2648446988919072
SC,Staggered,0.2,98,1.9810840277693955,1.9879524666013115,0.0034670103517263
RSC,Staggered,0.2,98,1.9810840277693955,2.025054836059713,0.0221953272420386
